submission_id,age_group,gender,mbti,actual_sasang,question_number,selected_answer,is_correct,is_incorrect,incorrect_type
250,20대,여성,INTJ,소음인,6,태음인,0,1,태음인
250,20대,여성,INTJ,소음인,7,소음인,1,0,소음인
250,20대,여성,INTJ,소음인,8,소음인,1,0,소음인
250,20대,여성,INTJ,소음인,9,소음인,1,0,소음인
250,20대,여성,INTJ,소음인,10,소양인,0,1,소양인
251,20대,남성,INTJ,태음인,1,소음인,0,1,소음인
251,20대,남성,INTJ,태음인,2,태양인,0,1,태양인
251,20대,남성,INTJ,태음인,3,태음인,1,0,태음인
251,20대,남성,INTJ,태음인,4,태음인,1,0,태음인
251,20대,남성,INTJ,태음인,5,태음인,1,0,태음인
251,20대,남성,INTJ,태음인,6,소양인,0,1,소양인
251,20대,남성,INTJ,태음인,7,태음인,1,0,태음인
251,20대,남성,INTJ,태음인,8,소음인,0,1,소음인
251,20대,남성,INTJ,태음인,9,태양인,0,1,태양인
251,20대,남성,INTJ,태음인,10,태양인,0,1,태양인
252,"50대 이상",여성,ENTP,태양인,1,태양인,1,0,태양인
252,"50대 이상",여성,ENTP,태양인,2,태음인,0,1,태음인
252,"50대 이상",여성,ENTP,태양인,3,태음인,0,1,태음인
252,"50대 이상",여성,ENTP,태양인,4,태양인,1,0,태양인
252,"50대 이상",여성,ENTP,태양인,5,태음인,0,1,태음인
252,"50대 이상",여성,ENTP,태양인,6,소양인,0,1,소양인
252,"50대 이상",여성,ENTP,태양인,7,소양인,0,1,소양인
252,"50대 이상",여성,ENTP,태양인,8,소음인,0,1,소음인
252,"50대 이상",여성,ENTP,태양인,9,태양인,1,0,태양인
252,"50대 이상",여성,ENTP,태양인,10,태양인,1,0,태양인
253,20대,남성,ENTP,태양인,1,소양인,0,1,소양인
253,20대,남성,ENTP,태양인,2,태양인,1,0,태양인
253,20대,남성,ENTP,태양인,3,소양인,0,1,소양인
253,20대,남성,ENTP,태양인,4,소음인,0,1,소음인
253,20대,남성,ENTP,태양인,5,태음인,0,1,태음인
253,20대,남성,ENTP,태양인,6,소양인,0,1,소양인
253,20대,남성,ENTP,태양인,7,태양인,1,0,태양인
253,20대,남성,ENTP,태양인,8,태음인,0,1,태음인
253,20대,남성,ENTP,태양인,9,태양인,1,0,태양인
253,20대,남성,ENTP,태양인,10,태양인,1,0,태양인
254,20대,남성,ISTJ,소음인,1,소양인,0,1,소양인
254,20대,남성,ISTJ,소음인,2,태음인,0,1,태음인
254,20대,남성,ISTJ,소음인,3,소음인,1,0,소음인
254,20대,남성,ISTJ,소음인,4,소음인,1,0,소음인
254,20대,남성,ISTJ,소음인,5,소양인,0,1,소양인
254,20대,남성,ISTJ,소음인,6,태음인,0,1,태음인
254,20대,남성,ISTJ,소음인,7,소양인,0,1,소양인
254,20대,남성,ISTJ,소음인,8,소음인,1,0,소음인
254,20대,남성,ISTJ,소음인,9,소양인,0,1,소양인
254,20대,남성,ISTJ,소음인,10,소음인,1,0,소음인
255,30대,남성,INTJ,소음인,1,소양인,0,1,소양인
255,30대,남성,INTJ,소음인,2,태양인,0,1,태양인
255,30대,남성,INTJ,소음인,3,태음인,0,1,태음인
255,30대,남성,INTJ,소음인,4,소양인,0,1,소양인
255,30대,남성,INTJ,소음인,5,소음인,1,0,소음인
255,30대,남성,INTJ,소음인,6,소음인,1,0,소음인
255,30대,남성,INTJ,소음인,7,소음인,1,0,소음인
255,30대,남성,INTJ,소음인,8,태음인,0,1,태음인
255,30대,남성,INTJ,소음인,9,소양인,0,1,소양인
255,30대,남성,INTJ,소음인,10,태양인,0,1,태양인
256,30대,여성,ISTJ,소음인,1,소음인,1,0,소음인
256,30대,여성,ISTJ,소음인,2,태음인,0,1,태음인
256,30대,여성,ISTJ,소음인,3,소음인,1,0,소음인
256,30대,여성,ISTJ,소음인,4,소음인,1,0,소음인
256,30대,여성,ISTJ,소음인,5,소음인,1,0,소음인
256,30대,여성,ISTJ,소음인,6,소양인,0,1,소양인
256,30대,여성,ISTJ,소음인,7,태음인,0,1,태음인
256,30대,여성,ISTJ,소음인,8,태음인,0,1,태음인
256,30대,여성,ISTJ,소음인,9,태양인,0,1,태양인
256,30대,여성,ISTJ,소음인,10,소음인,1,0,소음인
257,20대,남성,INTP,소음인,1,소음인,1,0,소음인
257,20대,남성,INTP,소음인,2,소음인,1,0,소음인
257,20대,남성,INTP,소음인,3,소음인,1,0,소음인
257,20대,남성,INTP,소음인,4,소음인,1,0,소음인
257,20대,남성,INTP,소음인,5,태음인,0,1,태음인
257,20대,남성,INTP,소음인,6,소양인,0,1,소양인
257,20대,남성,INTP,소음인,7,소양인,0,1,소양인
257,20대,남성,INTP,소음인,8,소양인,0,1,소양인
257,20대,남성,INTP,소음인,9,태음인,0,1,태음인
257,20대,남성,INTP,소음인,10,소음인,1,0,소음인
258,20대,여성,INTP,태음인,1,태음인,1,0,태음인
258,20대,여성,INTP,태음인,2,태음인,1,0,태음인
258,20대,여성,INTP,태음인,3,태음인,1,0,태음인
258,20대,여성,INTP,태음인,4,태음인,1,0,태음인
258,20대,여성,INTP,태음인,5,태양인,0,1,태양인
258,20대,여성,INTP,태음인,6,소양인,0,1,소양인
258,20대,여성,INTP,태음인,7,태음인,1,0,태음인
258,20대,여성,INTP,태음인,8,소양인,0,1,소양인
258,20대,여성,INTP,태음인,9,소음인,0,1,소음인
258,20대,여성,INTP,태음인,10,태음인,1,0,태음인
259,20대,남성,ISTJ,소양인,1,소음인,0,1,소음인
259,20대,남성,ISTJ,소양인,2,소양인,1,0,소양인
259,20대,남성,ISTJ,소양인,3,태양인,0,1,태양인
259,20대,남성,ISTJ,소양인,4,소양인,1,0,소양인
259,20대,남성,ISTJ,소양인,5,태음인,0,1,태음인
259,20대,남성,ISTJ,소양인,6,소음인,0,1,소음인
259,20대,남성,ISTJ,소양인,7,태양인,0,1,태양인
259,20대,남성,ISTJ,소양인,8,태음인,0,1,태음인
259,20대,남성,ISTJ,소양인,9,소양인,1,0,소양인
259,20대,남성,ISTJ,소양인,10,태양인,0,1,태양인
260,20대,여성,ENFJ,소음인,1,소양인,0,1,소양인
260,20대,여성,ENFJ,소음인,2,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,3,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,4,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,5,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,6,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,7,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,8,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,9,소음인,1,0,소음인
260,20대,여성,ENFJ,소음인,10,소음인,1,0,소음인
261,30대,여성,ISTJ,태음인,1,소양인,0,1,소양인
261,30대,여성,ISTJ,태음인,2,소음인,0,1,소음인
261,30대,여성,ISTJ,태음인,3,태음인,1,0,태음인
261,30대,여성,ISTJ,태음인,4,소음인,0,1,소음인
261,30대,여성,ISTJ,태음인,5,태양인,0,1,태양인
261,30대,여성,ISTJ,태음인,6,소양인,0,1,소양인
261,30대,여성,ISTJ,태음인,7,태음인,1,0,태음인
261,30대,여성,ISTJ,태음인,8,태음인,1,0,태음인
261,30대,여성,ISTJ,태음인,9,태양인,0,1,태양인
261,30대,여성,ISTJ,태음인,10,태양인,0,1,태양인
262,20대,여성,ENFP,소양인,1,소양인,1,0,소양인
262,20대,여성,ENFP,소양인,2,태양인,0,1,태양인
262,20대,여성,ENFP,소양인,3,소양인,1,0,소양인
262,20대,여성,ENFP,소양인,4,소음인,0,1,소음인
262,20대,여성,ENFP,소양인,5,소음인,0,1,소음인
262,20대,여성,ENFP,소양인,6,소양인,1,0,소양인
262,20대,여성,ENFP,소양인,7,소양인,1,0,소양인
262,20대,여성,ENFP,소양인,8,소음인,0,1,소음인
262,20대,여성,ENFP,소양인,9,태음인,0,1,태음인
262,20대,여성,ENFP,소양인,10,태음인,0,1,태음인
263,20대,여성,INTP,소양인,1,소양인,1,0,소양인
263,20대,여성,INTP,소양인,2,태양인,0,1,태양인
263,20대,여성,INTP,소양인,3,태음인,0,1,태음인
263,20대,여성,INTP,소양인,4,태양인,0,1,태양인
263,20대,여성,INTP,소양인,5,태음인,0,1,태음인
263,20대,여성,INTP,소양인,6,태양인,0,1,태양인
263,20대,여성,INTP,소양인,7,소음인,0,1,소음인
263,20대,여성,INTP,소양인,8,소양인,1,0,소양인
263,20대,여성,INTP,소양인,9,태음인,0,1,태음인
263,20대,여성,INTP,소양인,10,소양인,1,0,소양인
264,40대,남성,ENFJ,태음인,1,태양인,0,1,태양인
264,40대,남성,ENFJ,태음인,2,태음인,1,0,태음인
264,40대,남성,ENFJ,태음인,3,태음인,1,0,태음인
264,40대,남성,ENFJ,태음인,4,태음인,1,0,태음인
264,40대,남성,ENFJ,태음인,5,태음인,1,0,태음인
264,40대,남성,ENFJ,태음인,6,소양인,0,1,소양인
264,40대,남성,ENFJ,태음인,7,소음인,0,1,소음인
264,40대,남성,ENFJ,태음인,8,소음인,0,1,소음인
264,40대,남성,ENFJ,태음인,9,태음인,1,0,태음인
264,40대,남성,ENFJ,태음인,10,태양인,0,1,태양인
265,30대,남성,INFP,태양인,1,소양인,0,1,소양인
265,30대,남성,INFP,태양인,2,태음인,0,1,태음인
265,30대,남성,INFP,태양인,3,소양인,0,1,소양인
265,30대,남성,INFP,태양인,4,태음인,0,1,태음인
265,30대,남성,INFP,태양인,5,태음인,0,1,태음인
265,30대,남성,INFP,태양인,6,태양인,1,0,태양인
265,30대,남성,INFP,태양인,7,소양인,0,1,소양인
265,30대,남성,INFP,태양인,8,태양인,1,0,태양인
265,30대,남성,INFP,태양인,9,태양인,1,0,태양인
265,30대,남성,INFP,태양인,10,태양인,1,0,태양인
266,20대,남성,ISTP,태음인,1,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,2,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,3,소양인,0,1,소양인
266,20대,남성,ISTP,태음인,4,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,5,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,6,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,7,소양인,0,1,소양인
266,20대,남성,ISTP,태음인,8,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,9,태음인,1,0,태음인
266,20대,남성,ISTP,태음인,10,소양인,0,1,소양인
267,20대,여성,ISTP,소음인,1,소음인,1,0,소음인
267,20대,여성,ISTP,소음인,2,태양인,0,1,태양인
267,20대,여성,ISTP,소음인,3,소음인,1,0,소음인
267,20대,여성,ISTP,소음인,4,태음인,0,1,태음인
267,20대,여성,ISTP,소음인,5,태음인,0,1,태음인
267,20대,여성,ISTP,소음인,6,소음인,1,0,소음인
267,20대,여성,ISTP,소음인,7,태음인,0,1,태음인
267,20대,여성,ISTP,소음인,8,태음인,0,1,태음인
267,20대,여성,ISTP,소음인,9,소음인,1,0,소음인
267,20대,여성,ISTP,소음인,10,태양인,0,1,태양인
268,30대,남성,ISFP,태음인,1,소음인,0,1,소음인
268,30대,남성,ISFP,태음인,2,태음인,1,0,태음인
268,30대,남성,ISFP,태음인,3,태음인,1,0,태음인
268,30대,남성,ISFP,태음인,4,태음인,1,0,태음인
268,30대,남성,ISFP,태음인,5,소양인,0,1,소양인
268,30대,남성,ISFP,태음인,6,태음인,1,0,태음인
268,30대,남성,ISFP,태음인,7,태음인,1,0,태음인
268,30대,남성,ISFP,태음인,8,소음인,0,1,소음인
268,30대,남성,ISFP,태음인,9,소음인,0,1,소음인
268,30대,남성,ISFP,태음인,10,태양인,0,1,태양인
269,20대,여성,ISTP,소양인,1,태양인,0,1,태양인
269,20대,여성,ISTP,소양인,2,소양인,1,0,소양인
269,20대,여성,ISTP,소양인,3,소양인,1,0,소양인
269,20대,여성,ISTP,소양인,4,소음인,0,1,소음인
269,20대,여성,ISTP,소양인,5,태음인,0,1,태음인
269,20대,여성,ISTP,소양인,6,태음인,0,1,태음인
269,20대,여성,ISTP,소양인,7,소양인,1,0,소양인
269,20대,여성,ISTP,소양인,8,태음인,0,1,태음인
269,20대,여성,ISTP,소양인,9,태양인,0,1,태양인
269,20대,여성,ISTP,소양인,10,태양인,0,1,태양인
270,20대,남성,INTP,태음인,1,태음인,1,0,태음인
270,20대,남성,INTP,태음인,2,태양인,0,1,태양인
270,20대,남성,INTP,태음인,3,태음인,1,0,태음인
270,20대,남성,INTP,태음인,4,태음인,1,0,태음인
270,20대,남성,INTP,태음인,5,태음인,1,0,태음인
270,20대,남성,INTP,태음인,6,소양인,0,1,소양인
270,20대,남성,INTP,태음인,7,소음인,0,1,소음인
270,20대,남성,INTP,태음인,8,태음인,1,0,태음인
270,20대,남성,INTP,태음인,9,소음인,0,1,소음인
270,20대,남성,INTP,태음인,10,태양인,0,1,태양인
271,20대,여성,INFJ,소음인,1,소음인,1,0,소음인
271,20대,여성,INFJ,소음인,2,소음인,1,0,소음인
271,20대,여성,INFJ,소음인,3,소음인,1,0,소음인
271,20대,여성,INFJ,소음인,4,태음인,0,1,태음인
271,20대,여성,INFJ,소음인,5,태음인,0,1,태음인
271,20대,여성,INFJ,소음인,6,소음인,1,0,소음인
271,20대,여성,INFJ,소음인,7,태음인,0,1,태음인
271,20대,여성,INFJ,소음인,8,소음인,1,0,소음인
271,20대,여성,INFJ,소음인,9,소음인,1,0,소음인
271,20대,여성,INFJ,소음인,10,태양인,0,1,태양인
272,20대,여성,ESFJ,태음인,1,태음인,1,0,태음인
272,20대,여성,ESFJ,태음인,2,태양인,0,1,태양인
272,20대,여성,ESFJ,태음인,3,소음인,0,1,소음인
272,20대,여성,ESFJ,태음인,4,소양인,0,1,소양인
272,20대,여성,ESFJ,태음인,5,태음인,1,0,태음인
272,20대,여성,ESFJ,태음인,6,태음인,1,0,태음인
272,20대,여성,ESFJ,태음인,7,소양인,0,1,소양인
272,20대,여성,ESFJ,태음인,8,소음인,0,1,소음인
272,20대,여성,ESFJ,태음인,9,태양인,0,1,태양인
272,20대,여성,ESFJ,태음인,10,태양인,0,1,태양인
273,20대,남성,ESFP,태음인,1,태양인,0,1,태양인
273,20대,남성,ESFP,태음인,2,태음인,1,0,태음인
273,20대,남성,ESFP,태음인,3,소음인,0,1,소음인
273,20대,남성,ESFP,태음인,4,태음인,1,0,태음인
273,20대,남성,ESFP,태음인,5,태음인,1,0,태음인
273,20대,남성,ESFP,태음인,6,소양인,0,1,소양인
273,20대,남성,ESFP,태음인,7,태양인,0,1,태양인
273,20대,남성,ESFP,태음인,8,태양인,0,1,태양인
273,20대,남성,ESFP,태음인,9,태음인,1,0,태음인
273,20대,남성,ESFP,태음인,10,태음인,1,0,태음인
274,30대,남성,ISFJ,소음인,1,소양인,0,1,소양인
274,30대,남성,ISFJ,소음인,2,태음인,0,1,태음인
274,30대,남성,ISFJ,소음인,3,태양인,0,1,태양인
274,30대,남성,ISFJ,소음인,4,소양인,0,1,소양인
274,30대,남성,ISFJ,소음인,5,태음인,0,1,태음인
274,30대,남성,ISFJ,소음인,6,소음인,1,0,소음인
274,30대,남성,ISFJ,소음인,7,소음인,1,0,소음인
274,30대,남성,ISFJ,소음인,8,소음인,1,0,소음인
274,30대,남성,ISFJ,소음인,9,태음인,0,1,태음인
274,30대,남성,ISFJ,소음인,10,태양인,0,1,태양인
275,30대,여성,ISFP,소음인,1,소양인,0,1,소양인
275,30대,여성,ISFP,소음인,2,태음인,0,1,태음인
275,30대,여성,ISFP,소음인,3,태음인,0,1,태음인
275,30대,여성,ISFP,소음인,4,소음인,1,0,소음인
275,30대,여성,ISFP,소음인,5,소음인,1,0,소음인
275,30대,여성,ISFP,소음인,6,소양인,0,1,소양인
275,30대,여성,ISFP,소음인,7,소양인,0,1,소양인
275,30대,여성,ISFP,소음인,8,태음인,0,1,태음인
275,30대,여성,ISFP,소음인,9,소음인,1,0,소음인
275,30대,여성,ISFP,소음인,10,태양인,0,1,태양인
276,20대,여성,INTP,소양인,1,소양인,1,0,소양인
276,20대,여성,INTP,소양인,2,태양인,0,1,태양인
276,20대,여성,INTP,소양인,3,태음인,0,1,태음인
276,20대,여성,INTP,소양인,4,소양인,1,0,소양인
276,20대,여성,INTP,소양인,5,소양인,1,0,소양인
276,20대,여성,INTP,소양인,6,소양인,1,0,소양인
276,20대,여성,INTP,소양인,7,소양인,1,0,소양인
276,20대,여성,INTP,소양인,8,소음인,0,1,소음인
276,20대,여성,INTP,소양인,9,태양인,0,1,태양인
276,20대,여성,INTP,소양인,10,태양인,0,1,태양인
277,20대,남성,ESTP,소양인,1,소양인,1,0,소양인
277,20대,남성,ESTP,소양인,2,태양인,0,1,태양인
277,20대,남성,ESTP,소양인,3,태음인,0,1,태음인
277,20대,남성,ESTP,소양인,4,소양인,1,0,소양인
277,20대,남성,ESTP,소양인,5,태음인,0,1,태음인
277,20대,남성,ESTP,소양인,6,소양인,1,0,소양인
277,20대,남성,ESTP,소양인,7,소음인,0,1,소음인
277,20대,남성,ESTP,소양인,8,소양인,1,0,소양인
277,20대,남성,ESTP,소양인,9,소음인,0,1,소음인
277,20대,남성,ESTP,소양인,10,태양인,0,1,태양인
278,40대,남성,INTJ,소음인,1,소양인,0,1,소양인
278,40대,남성,INTJ,소음인,2,소음인,1,0,소음인
278,40대,남성,INTJ,소음인,3,태음인,0,1,태음인
278,40대,남성,INTJ,소음인,4,소음인,1,0,소음인
278,40대,남성,INTJ,소음인,5,소양인,0,1,소양인
278,40대,남성,INTJ,소음인,6,태양인,0,1,태양인
278,40대,남성,INTJ,소음인,7,태음인,0,1,태음인
278,40대,남성,INTJ,소음인,8,소음인,1,0,소음인
278,40대,남성,INTJ,소음인,9,태음인,0,1,태음인
278,40대,남성,INTJ,소음인,10,태양인,0,1,태양인
279,20대,남성,ESFP,소양인,1,태양인,0,1,태양인
279,20대,남성,ESFP,소양인,2,소양인,1,0,소양인
279,20대,남성,ESFP,소양인,3,태음인,0,1,태음인
279,20대,남성,ESFP,소양인,4,소양인,1,0,소양인
279,20대,남성,ESFP,소양인,5,태음인,0,1,태음인
279,20대,남성,ESFP,소양인,6,소양인,1,0,소양인
279,20대,남성,ESFP,소양인,7,소양인,1,0,소양인
279,20대,남성,ESFP,소양인,8,소음인,0,1,소음인
279,20대,남성,ESFP,소양인,9,태음인,0,1,태음인
279,20대,남성,ESFP,소양인,10,태음인,0,1,태음인
280,20대,여성,INTJ,소음인,1,소음인,1,0,소음인
280,20대,여성,INTJ,소음인,2,소양인,0,1,소양인
280,20대,여성,INTJ,소음인,3,태음인,0,1,태음인
280,20대,여성,INTJ,소음인,4,태음인,0,1,태음인
280,20대,여성,INTJ,소음인,5,태음인,0,1,태음인
280,20대,여성,INTJ,소음인,6,소음인,1,0,소음인
280,20대,여성,INTJ,소음인,7,소양인,0,1,소양인
280,20대,여성,INTJ,소음인,8,소양인,0,1,소양인
280,20대,여성,INTJ,소음인,9,소음인,1,0,소음인
280,20대,여성,INTJ,소음인,10,태양인,0,1,태양인
281,20대,여성,ESTP,소양인,1,태양인,0,1,태양인
281,20대,여성,ESTP,소양인,2,소양인,1,0,소양인
281,20대,여성,ESTP,소양인,3,태양인,0,1,태양인
281,20대,여성,ESTP,소양인,4,소양인,1,0,소양인
281,20대,여성,ESTP,소양인,5,소양인,1,0,소양인
281,20대,여성,ESTP,소양인,6,태음인,0,1,태음인
281,20대,여성,ESTP,소양인,7,소양인,1,0,소양인
281,20대,여성,ESTP,소양인,8,태양인,0,1,태양인
281,20대,여성,ESTP,소양인,9,소음인,0,1,소음인
281,20대,여성,ESTP,소양인,10,태양인,0,1,태양인
282,20대,여성,ISFP,태음인,1,소양인,0,1,소양인
282,20대,여성,ISFP,태음인,2,태음인,1,0,태음인
282,20대,여성,ISFP,태음인,3,태음인,1,0,태음인
282,20대,여성,ISFP,태음인,4,소음인,0,1,소음인
282,20대,여성,ISFP,태음인,5,소양인,0,1,소양인
282,20대,여성,ISFP,태음인,6,태음인,1,0,태음인
282,20대,여성,ISFP,태음인,7,태음인,1,0,태음인
282,20대,여성,ISFP,태음인,8,태음인,1,0,태음인
282,20대,여성,ISFP,태음인,9,소양인,0,1,소양인
282,20대,여성,ISFP,태음인,10,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,1,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,2,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,3,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,4,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,5,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,6,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,7,소양인,0,1,소양인
283,20대,남성,ISFP,태음인,8,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,9,태음인,1,0,태음인
283,20대,남성,ISFP,태음인,10,태음인,1,0,태음인
284,20대,남성,ESTP,소양인,1,소양인,1,0,소양인
284,20대,남성,ESTP,소양인,2,태양인,0,1,태양인
284,20대,남성,ESTP,소양인,3,태양인,0,1,태양인
284,20대,남성,ESTP,소양인,4,소음인,0,1,소음인
284,20대,남성,ESTP,소양인,5,소음인,0,1,소음인
284,20대,남성,ESTP,소양인,6,소양인,1,0,소양인
284,20대,남성,ESTP,소양인,7,소양인,1,0,소양인
284,20대,남성,ESTP,소양인,8,태음인,0,1,태음인
284,20대,남성,ESTP,소양인,9,소양인,1,0,소양인
284,20대,남성,ESTP,소양인,10,태양인,0,1,태양인
285,20대,여성,ISTP,태음인,1,태음인,1,0,태음인
285,20대,여성,ISTP,태음인,2,태양인,0,1,태양인
285,20대,여성,ISTP,태음인,3,소음인,0,1,소음인
285,20대,여성,ISTP,태음인,4,태음인,1,0,태음인
285,20대,여성,ISTP,태음인,5,소양인,0,1,소양인
285,20대,여성,ISTP,태음인,6,태음인,1,0,태음인
285,20대,여성,ISTP,태음인,7,소음인,0,1,소음인
285,20대,여성,ISTP,태음인,8,소양인,0,1,소양인
285,20대,여성,ISTP,태음인,9,태음인,1,0,태음인
285,20대,여성,ISTP,태음인,10,태양인,0,1,태양인
286,20대,남성,ISTP,소양인,1,소양인,1,0,소양인
286,20대,남성,ISTP,소양인,2,소양인,1,0,소양인
286,20대,남성,ISTP,소양인,3,태음인,0,1,태음인
286,20대,남성,ISTP,소양인,4,태양인,0,1,태양인
286,20대,남성,ISTP,소양인,5,태음인,0,1,태음인
286,20대,남성,ISTP,소양인,6,소양인,1,0,소양인
286,20대,남성,ISTP,소양인,7,소양인,1,0,소양인
286,20대,남성,ISTP,소양인,8,소음인,0,1,소음인
286,20대,남성,ISTP,소양인,9,소양인,1,0,소양인
286,20대,남성,ISTP,소양인,10,태양인,0,1,태양인
287,20대,여성,ISTP,소음인,1,소음인,1,0,소음인
287,20대,여성,ISTP,소음인,2,태양인,0,1,태양인
287,20대,여성,ISTP,소음인,3,태음인,0,1,태음인
287,20대,여성,ISTP,소음인,4,소음인,1,0,소음인
287,20대,여성,ISTP,소음인,5,소음인,1,0,소음인
287,20대,여성,ISTP,소음인,6,태음인,0,1,태음인
287,20대,여성,ISTP,소음인,7,소음인,1,0,소음인
287,20대,여성,ISTP,소음인,8,태음인,0,1,태음인
287,20대,여성,ISTP,소음인,9,소음인,1,0,소음인
287,20대,여성,ISTP,소음인,10,소음인,1,0,소음인
288,20대,남성,ISFJ,태음인,1,소양인,0,1,소양인
288,20대,남성,ISFJ,태음인,2,태양인,0,1,태양인
288,20대,남성,ISFJ,태음인,3,소음인,0,1,소음인
288,20대,남성,ISFJ,태음인,4,태음인,1,0,태음인
288,20대,남성,ISFJ,태음인,5,태음인,1,0,태음인
288,20대,남성,ISFJ,태음인,6,태음인,1,0,태음인
288,20대,남성,ISFJ,태음인,7,소음인,0,1,소음인
288,20대,남성,ISFJ,태음인,8,태음인,1,0,태음인
288,20대,남성,ISFJ,태음인,9,태음인,1,0,태음인
288,20대,남성,ISFJ,태음인,10,태양인,0,1,태양인
289,30대,남성,INTJ,태음인,1,소음인,0,1,소음인
289,30대,남성,INTJ,태음인,2,소음인,0,1,소음인
289,30대,남성,INTJ,태음인,3,태음인,1,0,태음인
289,30대,남성,INTJ,태음인,4,태음인,1,0,태음인
289,30대,남성,INTJ,태음인,5,태음인,1,0,태음인
289,30대,남성,INTJ,태음인,6,태음인,1,0,태음인
289,30대,남성,INTJ,태음인,7,태음인,1,0,태음인
289,30대,남성,INTJ,태음인,8,소음인,0,1,소음인
289,30대,남성,INTJ,태음인,9,소양인,0,1,소양인
289,30대,남성,INTJ,태음인,10,태음인,1,0,태음인
290,30대,여성,ISFP,소음인,1,소음인,1,0,소음인
290,30대,여성,ISFP,소음인,2,태양인,0,1,태양인
290,30대,여성,ISFP,소음인,3,태음인,0,1,태음인
290,30대,여성,ISFP,소음인,4,태음인,0,1,태음인
290,30대,여성,ISFP,소음인,5,태양인,0,1,태양인
290,30대,여성,ISFP,소음인,6,태음인,0,1,태음인
290,30대,여성,ISFP,소음인,7,소음인,1,0,소음인
290,30대,여성,ISFP,소음인,8,소양인,0,1,소양인
290,30대,여성,ISFP,소음인,9,소음인,1,0,소음인
290,30대,여성,ISFP,소음인,10,소음인,1,0,소음인
291,20대,여성,ISTJ,소음인,1,소음인,1,0,소음인
291,20대,여성,ISTJ,소음인,2,소음인,1,0,소음인
291,20대,여성,ISTJ,소음인,3,태음인,0,1,태음인
291,20대,여성,ISTJ,소음인,4,태양인,0,1,태양인
291,20대,여성,ISTJ,소음인,5,소음인,1,0,소음인
291,20대,여성,ISTJ,소음인,6,태음인,0,1,태음인
291,20대,여성,ISTJ,소음인,7,태양인,0,1,태양인
291,20대,여성,ISTJ,소음인,8,소음인,1,0,소음인
291,20대,여성,ISTJ,소음인,9,소양인,0,1,소양인
291,20대,여성,ISTJ,소음인,10,태양인,0,1,태양인
292,20대,여성,ISFP,소음인,1,소음인,1,0,소음인
292,20대,여성,ISFP,소음인,2,소음인,1,0,소음인
292,20대,여성,ISFP,소음인,3,태음인,0,1,태음인
292,20대,여성,ISFP,소음인,4,소양인,0,1,소양인
292,20대,여성,ISFP,소음인,5,소양인,0,1,소양인
292,20대,여성,ISFP,소음인,6,태음인,0,1,태음인
292,20대,여성,ISFP,소음인,7,소양인,0,1,소양인
292,20대,여성,ISFP,소음인,8,소음인,1,0,소음인
292,20대,여성,ISFP,소음인,9,소음인,1,0,소음인
292,20대,여성,ISFP,소음인,10,소음인,1,0,소음인
293,20대,남성,ENTP,태음인,1,태음인,1,0,태음인
293,20대,남성,ENTP,태음인,2,태양인,0,1,태양인
293,20대,남성,ENTP,태음인,3,태음인,1,0,태음인
293,20대,남성,ENTP,태음인,4,태음인,1,0,태음인
293,20대,남성,ENTP,태음인,5,태음인,1,0,태음인
293,20대,남성,ENTP,태음인,6,소양인,0,1,소양인
293,20대,남성,ENTP,태음인,7,소음인,0,1,소음인
293,20대,남성,ENTP,태음인,8,태음인,1,0,태음인
293,20대,남성,ENTP,태음인,9,태음인,1,0,태음인
293,20대,남성,ENTP,태음인,10,태양인,0,1,태양인
294,20대,여성,ISFJ,소양인,1,태음인,0,1,태음인
294,20대,여성,ISFJ,소양인,2,태음인,0,1,태음인
294,20대,여성,ISFJ,소양인,3,태음인,0,1,태음인
294,20대,여성,ISFJ,소양인,4,태양인,0,1,태양인
294,20대,여성,ISFJ,소양인,5,소음인,0,1,소음인
294,20대,여성,ISFJ,소양인,6,소양인,1,0,소양인
294,20대,여성,ISFJ,소양인,7,소양인,1,0,소양인
294,20대,여성,ISFJ,소양인,8,소음인,0,1,소음인
294,20대,여성,ISFJ,소양인,9,소양인,1,0,소양인
294,20대,여성,ISFJ,소양인,10,태양인,0,1,태양인
295,20대,남성,INFJ,소음인,1,소음인,1,0,소음인
295,20대,남성,INFJ,소음인,2,태양인,0,1,태양인
